timestamp,storename,address_original,address_normalize[0],address_normalize[1],最終更新日,url,開設者種別,開設者名,管理者名,歯科一般領域一覧,歯科口腔外科領域一覧,小児歯科領域一覧,矯正歯科領域一覧,施設状況一覧,対応可能ﾅ麻酔治療一覧,在宅医療,連携ﾉ有無,歯科医師(総数|常勤|非常勤),歯科技工士(総数|常勤|非常勤),歯科助手(総数|常勤|非常勤),歯科衛生士(総数|常勤|非常勤),前年度1日平均外来患者数,緯度,経度,page,診療科
2023-09-21,佐川デンタルオフィス,熊谷市小曽根７４２－２,埼玉県熊谷市小曽根742-2,,2023年01月17日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11223790&ir=03,na,佐川 修一,佐川 修一,歯科領域の一次診療,na,na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,診療所との連携",1|-|-,na,na,0|-|-,25,na,na,39,"歯科, 小児歯科, 歯科口腔外科"
2023-09-21,ＲＹＯ　ＤＥＮＴＡＬ　ＣＬＩＮＩＣ,さいたま市大宮区大門町２－８７ 島村ビル３Ｆ,埼玉県ｻｲﾀﾏ市大宮区大門町二丁目87, 島村ﾋﾞﾙ3f,2023年01月17日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11224991&ir=03,na,安達亮,安達亮,歯科領域の一次診療,"埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['院内処方の有無(院内処方なし)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,診療所との連携,薬局との連携",2.0|-|-,na,na,3.0|-|-,30,na,na,39,歯科
2023-09-21,棚橋デンタルオフィス,所沢市日吉町９－８－２Ｆ,埼玉県所沢市日吉町9-8,2f,2023年01月17日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11228083&ir=03,na,棚橋 孝之,棚橋 孝之,"歯科領域の一次診療,成人の歯科矯正治療",na,na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,診療所との連携",6|-|-,na,na,4|-|-,40,na,na,39,歯科
2023-09-21,こどもみらいデンタルクリニック,戸田市下戸田１－７－８モンテボヌール１階,埼玉県戸田市下戸田一丁目7-8,ﾓﾝﾃﾎﾞﾇｰﾙ1階,2023年01月17日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11230967&ir=03,na,山内 彰人,山内 彰人,"歯科領域の一次診療,成人の歯科矯正治療,著しく歯科診療が困難な者の歯科治療,摂食機能障害の治療","埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,"往診（２４時間往診以外）,歯科訪問診療,訪問歯科衛生指導,歯科疾患在宅療養管理,在宅患者歯科治療時医療管理,在宅患者訪問口腔リハビリテーション指導管理,小児在宅患者訪問口腔リハビリテーション指導管理","病院との連携,診療所との連携,居宅介護支援事業所との連携,薬局との連携",1|-|-,na,na,1|-|-,10.0,na,na,39,"小児歯科, 歯科, 矯正歯科"
2023-09-21,医療法人社団　小田倉会　上里スマイル歯科,児玉郡上里町金久保３５９番地１ イオンタウン上里 ２階,埼玉県児玉郡上里町大字金久保359-1, ｲｵﾝﾀｳﾝ上里 2階,2023年01月17日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11232617&ir=03,na,医療法人社団 小田倉会 (小田倉 洋介),古川 良作,"歯科領域の一次診療,成人の歯科矯正治療",埋伏歯抜歯,na,na,"['院内処方の有無(院内処方あり)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,診療所との連携",1.6|-|-,na,na,6.5|-|-,57.3,na,na,39,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
2023-09-21,只見歯科医院,大里郡寄居町寄居１４６５－５,埼玉県大里郡寄居町大字寄居1465-5,,2023年01月17日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11237198&ir=03,na,只見 幸子,只見 幸子,"歯科領域の一次診療,著しく歯科診療が困難な者の歯科治療",na,na,na,"['院内処方の有無(院内処方あり)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,歯科訪問診療,"病院との連携,診療所との連携,訪問看護ステーションとの連携,居宅介護支援事業所との連携,薬局との連携",1|-|-,na,na,0|-|-,10,na,na,39,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
2023-09-21,医療法人あかぎ　デンタルケアあげお,上尾市小敷谷８８０－６２,埼玉県上尾市大字小敷谷880-62,,2023年01月17日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11240890&ir=03,na,医療法人あかぎ (西山 佳秀),西山 佳秀,"歯科領域の一次診療,著しく歯科診療が困難な者の歯科治療,摂食機能障害の治療",na,na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,"歯科訪問診療,訪問歯科衛生指導,歯科疾患在宅療養管理,在宅患者訪問口腔リハビリテーション指導管理","病院との連携,診療所との連携,居宅介護支援事業所との連携",2|-|-,na,na,2|-|-,1.4,na,na,39,"歯科, 小児歯科, 歯科口腔外科"
2023-09-21,さとう歯科医院,さいたま市岩槻区本宿字東２３－１,埼玉県ｻｲﾀﾏ市岩槻区大字本宿字東23-1,,2023年01月17日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11240962&ir=03,na,佐藤匡,佐藤匡,歯科領域の一次診療,埋伏歯抜歯,na,na,"['院内処方の有無(院内処方あり)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,病院との連携,2|-|-,na,na,3|-|-,25,na,na,39,歯科
2023-09-21,むらかみ歯科医院,桶川市泉２－１４－４０,埼玉県桶川市泉二丁目14-40,,2023年01月17日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11242531&ir=03,na,村上 起人,村上 起人,歯科領域の一次診療,na,na,na,['院内処方の有無(院内処方あり)'],na,"往診（２４時間往診以外）,歯科訪問診療,訪問歯科衛生指導,歯科疾患在宅療養管理,在宅患者歯科治療時医療管理",na,1|-|-,na,na,5|-|-,10,na,na,39,歯科
2023-09-21,毛呂山なんぶ歯科,入間郡毛呂山町岩井東２－２４－９,埼玉県入間郡毛呂山町岩井東二丁目24-9,,2023年01月17日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11245670&ir=03,na,南部俊之,南部俊之,歯科領域の一次診療,"埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['院内処方の有無(院内処方あり)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,病院との連携,2|-|-,na,na,4|-|-,35,na,na,39,"歯科, 小児歯科, 歯科口腔外科"
2023-09-21,和光市デンタルオフィス,和光市本町４－７ エキアプレミエ和光３階,埼玉県和光市本町4-7, ｴｷｱﾌﾟﾚﾐｴ和光3階,2023年01月17日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11250348&ir=03,na,医療法人社団 大志 (理事長 大石洋平),古川 智基,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['院内処方の有無(院内処方あり)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,病院との連携,7|-|-,na,na,3|-|-,50,na,na,39,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
2023-09-21,春日部ＫＴ歯科,春日部市牛島１５８７番地３,埼玉県春日部市牛島1587-3,,2023年01月17日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11251360&ir=03,na,医療法人社団佑健会 (河野恭佑),高橋充,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['院内処方の有無(院内処方あり)', '障害者に対するサービス内容(施設内の情報の表示,音声による情報の伝達)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,na,1|-|-,na,na,2|-|-,30,na,na,39,歯科
2023-09-21,医療法人壽亮会大谷記念病院,桶川市大字加納字宮ノ脇２２１６番地,埼玉県桶川市大字加納字宮ﾉ脇2216,,2023年01月16日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11081589&ir=01,na,大谷 亮二,松原 聖,歯科領域の一次診療,"埋伏歯抜歯,顎関節症治療",na,na,"['院内処方の有無(院内処方あり)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,診療所との連携,訪問看護ステーションとの連携,居宅介護支援事業所との連携,薬局との連携",1.0|-|-,na,na,1.0|-|-,9.6,na,na,39,"内科, 消化器科, 皮膚科, リハビリテーション科, 歯科, 歯科口腔外科, 循環器科, 胃腸科"
2023-09-21,医療法人安和会　石丸安世記念　熊谷ディアベテスクリニック,熊谷市玉井南１－１,埼玉県熊谷市玉井南一丁目1,,2023年01月16日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11024194&ir=02,na,医療法人安和会 (石丸安明),石丸安明,"歯科領域の一次診療,成人の歯科矯正治療",口唇、舌若しくは口腔粘膜の炎症又は外傷の治療,na,na,"['院内処方の有無(院内処方なし)', '障害者に対するサービス内容(手話による対応,施設内点字ブロックの設置)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,診療所との連携,訪問看護ステーションとの連携,薬局との連携",1.5|-|-,na,na,1|-|-,56.9,na,na,39,"内科, 皮膚科, 歯科"
2023-09-21,大川歯科眼科医院,熊谷市本石２－５９,埼玉県熊谷市本石二丁目59,,2023年01月16日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11024267&ir=02,na,大川隆史,大川隆史,"歯科領域の一次診療,成人の歯科矯正治療,著しく歯科診療が困難な者の歯科治療","埋伏歯抜歯,顎関節症治療",na,na,"['院内処方の有無(院内処方あり)', '障害者に対するサービス内容(施設内の情報の表示)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,往診（２４時間往診以外）,"病院との連携,診療所との連携",1.0|-|-,na,na,1.0|-|-,59.9,na,na,39,"歯科, 眼科"
2023-09-21,朝日内科歯科医院,桶川市朝日３－１４－１０,埼玉県桶川市朝日三丁目14-10,,2023年01月16日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11083220&ir=02,na,黒沼幸雄,黒沼幸雄,"歯科領域の一次診療,著しく歯科診療が困難な者の歯科治療","埋伏歯抜歯,顎関節症治療",na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,"往診（２４時間往診可能）,在宅患者訪問診療,在宅時医学総合管理（オンライン在宅管理に係らないもの。）,在宅がん医療総合診療,訪問看護指示,歯科訪問診療","病院との連携,診療所との連携,訪問看護ステーションとの連携,居宅介護支援事業所との連携,薬局との連携",1|-|-,na,na,0|-|-,0,na,na,39,"内科, 消化器科, 小児科, 歯科, 小児歯科"
2023-09-21,つむぎ診療所,秩父市寺尾１４０４,埼玉県秩父市寺尾1404,,2023年01月16日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11249820&ir=02,na,医療法人全和会 (内田 里華),吉川 信一郎,na,na,na,na,"['院内処方の有無(院内処方なし)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,"往診（２４時間往診以外）,在宅患者訪問診療,訪問看護指示,精神科訪問看護指示,精神科在宅患者支援管理（オンライン在宅管理に係らないもの。）","病院との連携,訪問看護ステーションとの連携,居宅介護支援事業所との連携,薬局との連携",0|-|-,na,na,0|-|-,71.6,na,na,39,"精神科, 心療内科, リハビリテーション科, 歯科, 歯科口腔外科"
2023-09-21,平田歯科クリニック,川口市宮町１４－１ デュウェル和幸１Ｆ,埼玉県川口市宮町14-1, ﾃﾞｭｳｪﾙ和幸1f,2023年01月16日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11004401&ir=03,na,平田 寛,平田 寛,歯科領域の一次診療,"埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,"歯科訪問診療,訪問歯科衛生指導",病院との連携,1.3|-|-,na,na,1.6|-|-,24,na,na,39,"歯科, 小児歯科"
2023-09-21,鷹觜歯科医院,川口市朝日６－１－１４,埼玉県川口市朝日六丁目1-14,,2023年01月16日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11005041&ir=03,na,鷹觜裕子,鷹觜裕子,歯科領域の一次診療,na,na,na,"['院内処方の有無(院内処方あり)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,診療所との連携,薬局との連携",2|-|-,na,na,1|-|-,10,na,na,39,歯科
2023-09-21,平松歯科医院,川口市芝中田１－１４－５ イーストワン１Ｆ,埼玉県川口市芝中田一丁目14-5, ｲｰｽﾄﾜﾝ1f,2023年01月16日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11005505&ir=03,na,平松清二,平松清二,"歯科領域の一次診療,成人の歯科矯正治療",na,na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,病院との連携,1.0|-|-,na,na,0.3|-|-,24.3,na,na,40,"歯科, 矯正歯科, 小児歯科"
2023-09-21,松尾歯科医院,川口市芝新町４－２８,埼玉県川口市芝新町4-28,,2023年01月16日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11005564&ir=03,na,松尾秀喜,松尾秀喜,"歯科領域の一次診療,著しく歯科診療が困難な者の歯科治療","埋伏歯抜歯,顎関節症治療",na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,歯科訪問診療,"病院との連携,診療所との連携,薬局との連携",3|-|-,na,na,0.5|-|-,18.8,na,na,40,"歯科, 小児歯科, 歯科口腔外科"
2023-09-21,山本歯科クリニック,川口市戸塚境町３５－１５,埼玉県川口市戸塚境町35-15,,2023年01月16日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11006161&ir=03,na,山本正和,山本正和,歯科領域の一次診療,na,na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,na,1.0|-|-,na,na,1.0|-|-,20,na,na,40,"歯科, 小児歯科"
2023-09-21,小野寺歯科医院,蕨市中央１－２５－３ 稲垣ビル１Ｆ,埼玉県蕨市中央一丁目25-3, 稲垣ﾋﾞﾙ1f,2023年01月16日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11006277&ir=03,na,小野寺篤,小野寺篤,"歯科領域の一次診療,成人の歯科矯正治療,唇顎口蓋裂の歯科矯正治療",na,na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,"歯科訪問診療,訪問歯科衛生指導,歯科疾患在宅療養管理,在宅患者歯科治療時医療管理","病院との連携,診療所との連携,居宅介護支援事業所との連携",02|-|-,na,na,02|-|-,20.6,na,na,40,"歯科, 矯正歯科, 小児歯科"
